ProductServicesID|UID|Code|Name|Description|Price|Cost|Category|IsDelete|ForSale|Qty|MRP|ManufacturerID|ServiceDuration|TrackInventory|LastModifyDateTime|IsFavourite|CreatedOn|CreatedBy|LastModifyBy|SyncWithGodam|SyncDateTime|SubCategoryID|StyleCode|Color|Size|ISBN|ItemType|ValidityInDaysForGiftVoucher|ValidityInDaysForPackage|IsDefineItemForPackage|IsUniqueNo|UniqueLabel|MigrationID|EnableBatchTracking|StockKeepingUOM|PurchaseUOM|SalesUOM|IsRepack|ERPID|IsMRPTaxInclusive|IsSerialEnable|ItemGroupCode|IsTaxEnableForPackage|HSNCode|UseGlobalGSTTaxMaster|AllowDecimalInQty|NewProductServicesID|IsRechargable|ComputeAsAdditionalCharges|PrintGroupType
1031384|25457|8901719220173|parle melody||99.00|87.00|26297|false|true|0.00|99.00|(null)|(null)|true|2017-04-25 19:41:07|(null)|2017-04-25 19:20:05|15718|15718|(null)|(null)|65401|(null)|(null)|(null)|(null)|1|0|0|false|false||1023334|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|17049030|false|true|(null)|(null)|(null)|(null)
1031385|25457|8901012191347|baby soap||80.00|0.00|26297|false|true|0.00|80.00|(null)|(null)|true|2017-05-23 21:13:04|(null)|2017-05-23 21:13:04|15721|15721|(null)|(null)|65401|(null)|(null)|(null)|(null)|1|0|0|false|false||1032737|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|34010000|false|true|(null)|(null)|(null)|(null)
1031386|25457|8901030409585|red label||49.00|0.00|26297|false|true|0.00|49.00|(null)|(null)|true|2017-04-04 20:29:41|(null)|2017-04-04 20:29:41|15721|15721|(null)|(null)|65401|(null)|(null)|(null)|(null)|1|0|0|false|false||1012397|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|09020000|false|true|(null)|(null)|(null)|(null)
1031392|25457|4902430648080|Ambi pur vanilla bouquet @1|1unit|390.00|0.00|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||959138|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031393|25457|4902430661478|ambipure sweet citrus 275g|275g|285.00|254.46|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||957082|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031394|25457|4902430661485|ambipure fruit @275g|275g|285.00|254.46|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||957084|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031395|25457|4902430661515|ambi pure @1||285.00|254.64|26297|false|true|0.00|285.00|(null)|(null)|true|2017-03-29 11:44:30|(null)|2017-03-29 11:44:30|15721|15721|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||1001743|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031396|25457|4902430661812|ambipure jasmine @275g|275g|285.00|254.46|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||957083|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031397|25457|9555222605409|glade lave||250.00|0.00|26297|false|true|0.00|250.00|(null)|(null)|true|2017-05-07 21:41:24|(null)|2017-05-07 21:41:24|15721|15721|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||1028110|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031398|25457|8906006436060|glade laugh wildley||150.00|68.18|26297|false|true|0.00|150.00|(null)|(null)|true|2017-05-08 16:28:20|(null)|2017-05-08 16:01:03|15721|15721|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||1028168|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031399|25457|8906006436312|glade wild lavender||120.00|47.64|26297|false|true|0.00|120.00|(null)|(null)|true|2017-05-08 16:28:20|(null)|2017-05-08 15:59:26|15721|15721|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||1028167|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031400|25457|8906006436664|glade floral perfection||130.00|59.09|26297|false|true|0.00|130.00|(null)|(null)|true|2017-05-08 16:28:20|(null)|2017-05-08 16:11:40|15721|15721|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||1028170|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031401|25457|8906006436718|jhonson glade @300ml ||130.00|59.09|26297|false|true|0.00|130.00|(null)|(null)|true|2017-06-17 16:54:40|false|2017-02-22 10:04:20|15718|15721|false|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||957075|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031402|25457|8906006436725|jhonson glade @300ml ||130.00|63.63|26297|false|true|0.00|130.00|(null)|(null)|true|2017-11-05 20:21:46|false|2017-02-22 10:04:20|15718|637515|false|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||957074|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|false|(null)|(null)|(null)|0
1031403|25457|8906006432482|kiwi brush@1||80.00|72.78|26297|false|true|0.00|80.00|(null)|(null)|true|2018-01-06 17:05:34|(null)|2017-03-09 16:15:56|15719|639993|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|985197|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|false|(null)|(null)|(null)|0
1031443|25457|8901023014529|Godrej aer morning @1|1unit|55.00|42.45|26297|false|true|0.00|0.00|(null)|0|true|2018-01-03 15:21:17|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||959334|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031444|25457|8901157025071|hit@1||83.32|83.72|26297|false|true|0.00|83.32|0|0|true|2018-02-27 11:43:24|(null)|2017-03-09 19:26:56|15719|639381|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||985354|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|(null)
1031445|25457|8901157045093|GODREJ AIER  SPRAY PETAL PINK||93.14|93.10|26297|false|true|0.00|93.14|0|0|true|2018-02-27 11:43:25|(null)|2017-05-23 18:10:00|15721|637515|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||1032717|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|(null)
1031446|25457|8901157045109|godrej aer lush@300ml||93.14|93.10|26297|false|true|0.00|93.14|0|0|true|2018-02-27 11:43:25|(null)|2017-02-22 10:04:20|15718|639381|false|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||957080|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|(null)
1031447|25457|8901157045116|GODREJ AIER SPRAY COOL|(null)|149.00|93.60|26297|false|true|0.00|149.00|(null)|0|true|2018-02-27 11:43:27|(null)|2017-05-23 18:06:08|15721|639993|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|1032714|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|0
1031448|25457|4902430700573|ambi pure citrus & zest||315.00|259.87|26297|false|true|0.00|315.00|(null)|(null)|true|2017-10-11 14:40:01|(null)|2017-05-18 15:11:21|15721|15721|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||1031525|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031449|25457|4902430707589|ambipure jasmine|(null)|299.00|211.16|26297|false|true|0.00|299.00|(null)|0|true|2018-03-06 21:35:15|(null)|2017-05-18 15:12:10|15721|637515|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|1031527|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|0
1031450|25457|8000500223512|tik tak||10.00|8.93|26297|false|true|0.00|10.00|(null)|(null)|true|2017-06-02 17:56:32|(null)|2017-03-07 15:11:04|15719|15721|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||981288|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031451|25457|8901023012877|godrej morning misty @300ml||93.14|93.10|26297|false|true|0.00|93.14|0|0|true|2018-02-27 11:43:25|(null)|2017-02-22 10:04:20|15718|639381|false|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||957081|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|(null)
1031452|25457|8901023012884|GODREJ AIER SPRAY VOILET||93.14|93.10|26297|false|true|0.00|93.14|0|0|true|2018-02-27 11:43:25|(null)|2017-05-23 18:11:06|15721|639381|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||1032718|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|(null)
1031453|25457|8901023014505|Godrej aer bright @1|1unit|55.00|44.09|26297|false|true|0.00|0.00|(null)|0|true|2018-02-04 15:37:43|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||959333|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031454|25457|4902430678810|Ambi pur after tobacco @1|1unit|299.00|0.00|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||959140|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031455|25457|4902430700528|ambi pure VANILLA BOUUET@7.5ML||160.88|160.88|26297|false|true|0.00|160.88|0|0|true|2017-07-30 11:57:33|(null)|2017-05-06 13:52:49|15721|639381|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||1027095|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|(null)
1031456|25457|4902430700535|Ambi pur lavender spa  @1|1unit|259.88|249.16|26297|false|true|0.00|259.88|0|0|true|2017-12-18 13:12:58|false|2017-02-22 10:04:20|15718|639381|false|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||959139|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|(null)
1031457|25457|4902430700542|Ambi pur lavender spa  @1|1unit|195.00|162.49|26297|false|true|0.00|0.00|(null)|0|true|2017-12-18 13:12:58|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||959145|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031458|25457|4902430700559|Ambi pur aqua @1|(null)|299.00|211.16|26297|false|true|0.00|299.00|0|0|true|2018-03-06 21:35:14|(null)|2017-02-22 10:04:20|15718|637515|false|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|959141|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|0
1031459|25457|4902430700566|ambi pure||195.00|162.49|26297|false|true|0.00|195.00|(null)|(null)|true|2017-12-18 13:12:58|(null)|2017-05-19 12:40:47|15721|15721|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||1031659|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031460|25457|4902430662420|ambi pure||285.00|254.46|26297|false|true|0.00|285.00|(null)|(null)|true|2017-05-05 18:33:14|(null)|2017-05-05 18:33:14|15721|15721|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||1026973|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031461|25457|4902430662437|ambipure vanilla @275g|275g|285.00|254.46|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||957085|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031462|25457|4902430678667|Ambi pur vanilla bouquet @1|1unit|299.00|0.00|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||959143|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031404|25457|8904063220318|haldiram papad@200g||55.00|0.00|26297|false|true|0.00|55.00|(null)|(null)|true|2017-03-07 19:39:56|(null)|2017-03-07 19:39:56|15719|15719|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||981856|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031387|25457|8901138817756|himalya gentle baby wipes||45.00|30.72|26297|false|true|0.00|45.00|(null)|(null)|true|2017-12-12 20:01:32|(null)|2017-05-08 18:39:24|15721|15721|(null)|(null)|65401|(null)|(null)|(null)|(null)|1|0|0|false|false||1028343|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|48184010|false|true|(null)|(null)|(null)|(null)
1031388|25457|8901138818722|himalya baby gift pack||215.00|144.58|26297|false|true|0.00|215.00|(null)|(null)|true|2017-05-08 18:42:04|(null)|2017-05-08 18:41:32|15721|15721|(null)|(null)|65401|(null)|(null)|(null)|(null)|1|0|0|false|false||1028345|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|61110000|false|true|(null)|(null)|(null)|(null)
1031389|25457|8901138818845|HIMALAYA BABY CARE GIFT PACK||700.00|512.06|26297|false|true|0.00|700.00|(null)|(null)|true|2017-11-02 18:11:52|(null)|2017-05-20 16:48:35|15718|15718|(null)|(null)|65401|(null)|(null)|(null)|(null)|1|0|0|false|false||1032176|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|61110000|false|true|(null)|(null)|(null)|(null)
1031390|25457|8901138819729|hima baby kit||180.00|160.71|26297|false|true|0.00|180.00|(null)|(null)|true|2017-03-03 16:12:35|(null)|2017-03-03 16:12:35|15719|15719|(null)|(null)|65401|(null)|(null)|(null)|(null)|1|0|0|false|false||977049|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|61110000|false|true|(null)|(null)|(null)|(null)
1031391|25457|4801234145316|glade sensations||290.00|253.09|26297|false|true|0.00|290.00|(null)|(null)|true|2017-05-08 16:28:20|(null)|2017-05-08 15:49:51|15721|15721|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||1028166|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031432|25457|8901207502965|odonil orchid@1|(null)|43.00|33.13|26297|false|true|0.00|43.00|0|0|true|2018-03-07 21:38:49|(null)|2017-03-22 14:03:32|15721|637515|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|991843|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|0
1031433|25457|8901207502996|Odonil lavender @1|(null)|43.00|33.13|26297|false|true|0.00|43.00|0|0|true|2018-03-07 21:38:50|(null)|2017-02-22 10:04:20|15718|637515|false|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|959330|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|0
1031434|25457|8901207503023|Odonil orchid dew @1||129.00|106.71|26297|false|true|0.00|129.00|(null)|0|true|2018-02-14 18:04:14|false|2017-02-22 10:04:20|15718|639993|false|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||959321|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|false|(null)|(null)|(null)|0
1031435|25457|8901207503061|Odonil jasmine @1||61.82|49.31|26297|false|true|0.00|61.82|0|0|true|2018-03-07 21:39:06|(null)|2017-02-22 10:04:20|15718|639381|false|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||959327|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|false|(null)|(null)|(null)|0
1031436|25457|8901157045147|GODREJ AIER SPRAY MUSK||93.14|93.10|26297|false|true|0.00|93.14|0|0|true|2018-02-27 11:43:25|(null)|2017-05-23 18:08:40|15721|639381|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||1032716|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|(null)
1031437|25457|8901207015229|Odonil cirtus spice @1|1unit|80.00|72.73|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||959323|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031438|25457|8901207015236|Odonil rose dreams @1|(null)|75.00|57.78|26297|false|true|0.00|75.00|(null)|0|true|2018-03-07 21:38:48|(null)|2017-02-22 10:04:20|15718|637515|false|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|959322|(null)|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|true|(null)|(null)|(null)|0
1031439|25457|8901207015243|odonil jasmine@1||80.00|72.73|26297|false|true|0.00|80.00|(null)|(null)|true|2017-05-13 11:14:01|(null)|2017-03-22 14:18:43|15721|15721|(null)|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||991857|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031440|25457|8901207015250|Odonil mystic lavender @1|1unit|80.00|61.63|26297|false|true|0.00|0.00|(null)|0|true|2018-03-07 21:39:05|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||959325|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031441|25457|8901207020841|Odonil flirty strawberry @1|1unit|80.00|61.63|26297|false|true|0.00|0.00|(null)|0|true|2018-03-07 21:39:05|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||959324|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031442|25457|8901023014512|Godrej aer violet @1|1unit|55.00|42.45|26297|false|true|0.00|0.00|(null)|0|true|2018-01-03 15:21:17|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65404|||||1|(null)|(null)|(null)|false||959332|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|33074900|false|true|(null)|(null)|(null)|(null)
1031425|25457|8901207503139|Odonil orchid dew @1||58.18|49.31|26297|false|true|0.00|58.18|0|0|true|2018-03-07 21:39:06|(null)|2017-02-22 10:04:20|15718|639381|false|(null)|65404|(null)|(null)|(null)|(null)|1|0|0|false|false||959331|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false|33074900|false|false|(null)|(null)|(null)|(null)
1031481|25457|8902102230489|Margo original soap @400g|400g|75.00|66.96|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65407|||||1|(null)|(null)|(null)|false||959042|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|34020000|false|true|(null)|(null)|(null)|(null)
1031482|25457|8901725941918|Superia neem soap @240g|240g|30.00|27.78|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65407|||||1|(null)|(null)|(null)|false||959031|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|34020000|false|true|(null)|(null)|(null)|(null)
1031483|25457|8901725947644|Superia sandal soap @240g|240g|30.00|27.78|26297|false|true|0.00|0.00|(null)|0|true|2017-02-22 10:04:20|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65407|||||1|(null)|(null)|(null)|false||959033|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|34020000|false|true|(null)|(null)|(null)|(null)
1031484|25457|8901725947682|Superia rose soap @240g|240g|30.00|27.78|26297|false|true|0.00|0.00|(null)|0|true|2017-05-18 12:10:26|false|2017-02-22 10:04:20|15718|(null)|false|(null)|65407|||||1|(null)|(null)|(null)|false||959032|(null)|39287|39287|39287|(null)|(null)|(null)|(null)|(null)|(null)|34020000|false|true|(null)|(null)|(null)|(null)
