ProductServicesID,OrigName,Name
223649,Non Wooven Pink ( Pack of-100),Invalid
620922,Non Wooven Pink ( Pack of-100),Invalid
223651,Non Wooven Red( Pack of-100),Invalid
620923,Non Wooven Red( Pack of-100),Invalid
223652,Non Wooven White ( Pack of 100 ),Invalid
620924,Non Wooven White ( Pack of 100 ),Invalid
223653,Non Wooven Yellow  ( Pack of 100 ),Invalid
620925,Non Wooven Yellow  ( Pack of 100 ),Invalid
1590089,Non Woven D.Pink (Pack of 100),Invalid
3281381,non woven paper,Invalid
99563,NonWoven Packing Blue GEGNonWA001,Invalid
99646,NonWoven Packing Green GEGNonWA006,Invalid
99560,NonWoven Packing Orange GEGNonWA007,Invalid
99562,NonWoven Packing Pink GEGNonWA002,Invalid
99647,NonWoven Packing Red GEGNonWA005,Invalid
99649,NonWoven Packing White GEGNonWA004,Invalid
98714,NonWoven Packing Yellow GEGNonWA003,Invalid
99327,NonWoven Paper Brown_CONNONWE001,Invalid
1311861,NS 1374,Ns 1374
1983638,NS 197 Trolley Small,Ns 197 Trolley Small
223518,NS 232 Drooping Dancing Orchid D.Pink,Orchids
620489,NS 232 Drooping Dancing Orchid D.Pink,Orchids
620490,NS 232 Drooping Dancing Orchid Green,Orchids
620491,NS 232 Drooping Dancing Orchid L.Pink,Orchids
620492,NS 232 Drooping Dancing Orchid Yellow,Orchids
1590131,NS 240 Crystal Bead L.Pink,Crystal Beads
1590130,NS 240 Crystal Beeds White,Crystal Beads
1336829,NS 241 Rose Petal D.Green,Rose Petal
1590101,NS 241 Rose Petal Green,Rose Petal
223699,NS 241 Rose Petal L.Green,Rose Petal
1336830,NS 241 Rose Petal L.Pink,Rose Petal
1983669,NS 241 Rose Petal L.Purple,Rose Petal
1590100,NS 241 Rose Petal Off White,Rose Petal
620966,NS 241 Rose Petal Red,Rose Petal
620965,NS 241 Rose Petal White,Rose Petal
1336847,NS 314 Rassi (Pac of 12),Invalid
1336281,NS 314 RASSI (Pack of 12),Invalid
1336848,NS 314-2 Rassi (Pac of 12),Invalid
223740,NS 315 Rassi Bundle Pink,Invalid
621004,NS 315 Rassi Bundle Pink,Invalid
621003,NS 315 Rassi Bundle White,Invalid
1336783,NS 423 Curly Willow Black,Curly Willow
620719,NS 423 Curly Willow Red,Curly Willow
223426,NS 423 Curly Willow White,Curly Willow
620720,NS 423 Curly Willow White,Curly Willow
620721,NS 423 Curly Willow Yellow,Curly Willow
620722,NS 424 Noodle Stick Green,Noodle Stick
620725,NS 424 Noodle Stick White,Noodle Stick
620503,NS 425 Mini Daisy Bunch Pink,Ns 425 Mini Daisy Bunch Pink
620504,NS 436 Gypso Bunch Purple,Ns 436 Gypso Bunch Purple
620505,NS 449 Peony x 5 D.Pink,Peony
223705,NS 449 Peony x 5 D.Purple,Peony
620506,NS 449 Peony x 5 D.Purple,Peony
620507,NS 449 Peony x 5 L.Pink,Peony
1865055,NS 495 Ceramic Pot Pink,Ceremic Vase
620512,NS 510 Tulip  White,Tulip
1590182,NS 510 Tulip  Yellow,Tulip
620509,NS 510 Tulip Orange,Tulip
223749,NS 510 Tulip Pink,Tulip
620510,NS 510 Tulip Pink,Tulip
2772566,NS 518 Bamboo,Bamboo
620513,NS 519 Bamboo,Bamboo
620514,NS 520 Bamboo,Bamboo
620515,NS 521 Bamboo,Bamboo
620516,NS 522 Bamboo,Bamboo
1336906,NS 539 Big Crystal Vase 10 X 24.5 cm,Crystal Vase
1336907,NS 539 Small Crystal Vase 7.5 X 19.5 cm,Crystal Vase
620793,NS 542 Small Crystal Vase 4.5 X 19.5 cm,Crystal Vase
620795,NS 546 Crytal Vase Big,Crystal Vase
1591429,NS 553 Artificial Bonsai  White,Artificial Bonsai
1336918,NS 553 Artificial Bonsai  Yellow,Artificial Bonsai
1591428,NS 553 Artificial Bonsai Orange,Artificial Bonsai
2772126,NS 553 Artificial Bonsai White,Artificial Bonsai
2772127,NS 553 Artificial Bonsai Yellow,Artificial Bonsai
1336917,NS 553 Artificial BonsaiPurple,Artificial Bonsai
2772125,NS 554 Artificial Bonsai  Purple,Artificial Bonsai
1336916,NS 554 Artificial Bonsai Green White,Artificial Bonsai
620520,NS 561 Peach Blossom D.Pink,Peach Blossom
620521,NS 561 Peach Blossom L.Pink,Peach Blossom
620522,NS 561 Peach Blossom Peach,Peach Blossom
223892,NS 561 Peach Blossom White,Peach Blossom
620523,NS 561 Peach Blossom White,Peach Blossom
620524,NS 567 Artificial Leaf  Green,Artificial Leaf
223895,NS 568 Artificial Leaf  Green,Artificial Leaf
620525,NS 568 Artificial Leaf  Green,Artificial Leaf
223896,NS 571 Artificial Leaf  Green,Artificial Leaf
620526,NS 571 Artificial Leaf  Green,Artificial Leaf
1336937,NS 574 Gardenia Bunch Peach,Gardenia
620764,NS 653 Cycle Basket Pink,Invalid
1336882,NS 677 Anthurium Green,Anthurium
2715369,NS 677 Anthurium Pink,Anthurium
620531,NS 677 Anthurium Red,Anthurium
620532,NS 677 Anthurium White,Anthurium
1336868,NS 679 Tiger Orchid  White,Orchids
1336869,NS 679 Tiger Orchid D.Pink,Orchids
1590158,NS 680 Venda Orchid Green,Orchids
223903,NS 683 Lily Pink,Lily
620533,NS 683 Lily Pink,Lily
620534,NS 683 Lily White,Lily
223905,NS 683 Lily Yellow,Lily
620535,NS 683 Lily Yellow,Lily
1983631,NS Basket Gift Set,Ns Basket Gift Set
1983671,NS Handle Basket Small,Invalid
223667,NS-1028  Packing Paper 60 X 60cm  PKT/20PCS,Invalid
620938,NS-1028  Packing Paper 60 X 60cm  PKT/20PCS,Invalid
620939,NS-1029  Packing Paper 60 X 60cm  PKT/20PCS,Invalid
620940,NS-1030  Packing Paper 60 X 60cm  PKT/20PCS,Invalid
2772084,NS-1031  Packing Paper 60 X 60cm  PKT/20PCS,Invalid
620941,NS-1037  Packing Paper 60 X 60cm  PKT/20PCS,Invalid
620686,NS-1328-2,Ns-1328-2
620591,NS-1338 Artificial Flower Blue,Artificial Flower
620593,NS-1339 Anthurium Bunch Purple,Anthurium
620592,NS-1339 Anthurium Bunch Red,Anthurium
1336862,NS-1340 Calla Lily Bunch Orange,Lily
1311791,NS1341,Ns1341
620595,NS-1341 Artificial Flower Bunch L.Purple,Artificial Flower
2772118,NS-1344 Plastic Vase Red/Brown,Plastic Vase
1591402,NS-1344 Plastic Vase White,Plastic Vase
620761,NS-1345 Plastic Vase Set of 2 Red,Plastic Vase
1590172,NS-1370 Artificial Flower Blue,Artificial Flower
1311793,NS1371,Ns1371
620605,NS-1372 Artificial Flower Bunch D.Pink,Artificial Flower
1311790,NS1378,Ns1378
1311789,NS1401,Ns1401
1311788,NS1402,Ns1402
620609,NS-1402 Artificial Flower Bunch Blue,Artificial Flower
1311792,NS1403,Ns1403
620612,NS-1403 Artificial Flower Bunch Blue,Artificial Flower
620613,NS-1403 Artificial Flower Bunch Brown,Artificial Flower
620614,NS-1403 Artificial Flower Bunch Green,Artificial Flower
1336899,NS-1404 Artificial Flower Bunch Blue,Artificial Flower
1311794,NS1405,Ns1405
1591383,NS-1415 Jar Glass Vase Big,Glass Vase
620493,NS-335 Phalenopsis D.Pink,Phalenopsis
620495,NS-335 Phalenopsis Peach,Phalenopsis
1983668,NS-357 Jewelry Tree with T.Light Holders,Ns-357 Jewelry Tree With T.Light Holders
1983666,NS-364 Candle Holder Set of 3,Candle Holder
1983667,NS-365 Candle Holder Set of 5,Candle Holder
1336861,NS-402 Lily x 2 White,Lily
620704,NS-455 Salix Brown,Ns-455 Salix Brown
620618,NS-456 Rose Stem x 10  Pink,Roses
2772093,NS-456 Rose Stem x 10  Red,Roses
620616,NS-456 Rose Stem x 10  Red Shaded,Roses
620536,NS-459 Artificial Flower  Orange,Artificial Flower
223907,NS-459 Artificial Flower  Pink,Artificial Flower
620537,NS-459 Artificial Flower  Pink,Artificial Flower
620538,NS-459 Artificial Flower  Purple,Artificial Flower
620539,NS-459 Artificial Flower  Red,Artificial Flower
620540,NS-459 Artificial Flower  White,Artificial Flower
1336947,NS-480 Peony Bunch x 5  Blue,Peony
1336948,NS-480 Peony Bunch x 5  Peach,Peony
1336945,NS-480 Peony Bunch x 5  pink,Peony
1336946,NS-480 Peony Bunch x 5  Purple,Artificial Flower
223913,NS-484 Artificial Flower  Purple,Artificial Flower
620543,NS-484 Artificial Flower  Purple,Artificial Flower
620749,NS-553-mix color,Artificial Flower
620748,NS-554-mix color,Artificial Flower
1310541,NS584,Ns584
1311796,NS585,Ns585
1336956,NS-686 Lotus Flower  Pink,Lotus
620621,NS-690 Orchid  D.Pink,Orchids
620622,NS-690 Orchid  White,Orchids
620736,NS-691  Soap Flower,Soap Flower
620737,NS-692  Soap Flower,Soap Flower
620739,NS-694  Soap Flower,Soap Flower
620740,NS-695  Soap Flower,Soap Flower
620741,NS-696  Soap Flower,Soap Flower
620743,NS-698  Soap Flower,Soap Flower
1336870,NS-709  Mini Orchid x 4  Pink Shaded,Orchids
1591362,NS-709  Mini Orchid x 4  Purple Shaded,Orchids
1336938,NS-711  Artificial Flower Bunch  White,Artificial Flower
1865042,NS-715  Orchid Bunch x 7  Purple,Orchids
223919,NS-726  Artificial Leaf Bunch  Green,Artificial Leaf
620549,NS-726  Artificial Leaf Bunch  Green,Artificial Leaf
1336884,NS-734  Hanging Berry  Red,Berry Red
620550,NS-735  Berry  Red,Berry Red
1865043,NS-738  Artificial Flower Stick  D.Pink,Artficial Flowers
1865044,NS-738  Artificial Flower Stick  Purple,Artficial Flowers
1865045,NS-738  Artificial Flower Stick  White,Artficial Flowers
1336909,NS-773  Ceramic Vase  White,Ceremic Vase
620623,NS-793  Peach Blossom Bunch x 7  D.Pink,Peach Blossom
620624,NS-793  Peach Blossom Bunch x 7  L.Pink,Peach Blossom
620625,NS-793  Peach Blossom Bunch x 7  White,Peach Blossom
1336893,NS-795  Peach Blossom Bunch x 5  D.Pink,Peach Blossom
1336894,NS-795  Peach Blossom Bunch x 5  L.Pink,Peach Blossom
1336895,NS-795  Peach Blossom Bunch x 5  White,Peach Blossom
1590157,NS-799  Stock Flower  D.Pink,Fresh Flower
1591373,NS-812  Hydrangea Bunch x 5  Blue,Hydrangea
620553,NS-837  Artificial Flower Stick  Pink,Artficial Flowers
223244,NS-837  Artificial Flower Stick  Purple,Artficial Flowers
620554,NS-837  Artificial Flower Stick  Purple,Artficial Flowers
620699,NS-858  Curly Willow with Sun Flower  Yellow,Sun Flower
620700,NS-859  Curly Willow with Small Roses  Purple,Roses
620701,NS-859  Curly Willow with Small Roses  Red,Red Roses
620702,NS-861  Curly Willow with Roses and Flowers  Purple,Roses
620947,NS-876  Web Roll  Off White,Ns-876 Web Roll Off White
1590124,NS-880  Self Dotted Three Line Ribbon  L.Pink,Invalid
1336827,NS-880  Self Dotted Three Line Ribbon  Red,Invalid
620945,NS-880  Self Dotted Three Line Ribbon  Yellow,Invalid
1590196,NS-881  Drooping Dancing Orchid Big  D.Purple,Orchids
620556,NS-887  Carnation Bunch x 9  Green,Carnations
99172,Numeric Personal Garden Grace,Numeric Personal Garden Grace
98652,Numeric Personal Tall Aroma,Numeric Personal Tall Aroma
98739,Nutty Love,Nutty Love
1654436,O Lily 10 Roll,Lily
223618,Oasis Choice,Oasis Choice
620893,Oasis Choice,Oasis Choice
99609,Oasis GEGOasiA001,Oasis Choice
3114183,Oats Cookies(FNP BALUGANJ),Oats Cookies
99445,Ocean Mist Potpourri_GEGOCEAE001,Ocean Mist Potpourri_Gegoceae001
99752,Off White Pot Height 4 Inches _VASOFF E001,Off White Pot Height 4 Inches _Vasoff E001
223575,Om Glass Tea Light Holder,Tea Light Holder
620854,Om Glass Tea Light Holder,Tea Light Holder
2847482,one kg black forest cake(fnp agra),Blackforest Cake
2725997,one kg chocolate cake,Chocolate Cake
2851153,one kg gulab jamu tin(fnp agra),Gulab Jamun
98979,One Sided Bunch,One Sided Bunch
98358,One Sided Pink Blush,One Sided Pink Blush
98320,Opulence,Opulence
98308,Opulent Fantasy,Opulent Fantasy
1310600,ORANGE CAKE,Orange Cake
98852,Orange Delight,Orange Delight
2864935,Orange Roses,Orange Roses
2777620,Orange roses(fnp agra L),Orange Roses
3114187,Orange Velvet Cup Cake(FNP BALUGANJ),Velvet Cup Cakes
813621,Orchid Aura,Orchids
2856080,Orchid Aura Standard,Orchids
99394,Orchid Blue_FFLOrchA001,Orchids
99435,Orchid Petals Purple_FFLORCHE001,Orchids
99393,Orchid Purple_FFLOrchA002,Orchids
1336864,Orchid X 20 S9-9  Green,Orchids
1336863,Orchid x 20 White  (AKS 8-3),Orchids
1310587,ORCHIDS,Orchids
2866299,Orchids,Orchids
620412,Orchids Blue,Orchids
98831,Orchids Enchantment,Orchids
98209,Orchids N Chocolates,Orchids
620411,Orchids Purple,Orchids
620410,Orchids White,Orchids
98893,Orchids with Chocolates,Orchids
99174,Oriental Bliss,Oriental Bliss
98653,Oriental Lilies,Lily
99427,Oriental Lilies Orange_FFLOrieA004,Lily
99410,Oriental Lilies Pink_FFLOrieA002,Lily
99413,Oriental Lilies White_FFLOrieA001,Lily
2826386,oriental lillies,Lily
620424,Oriental Lilly Pink,Lily
620423,Oriental Lilly White,Lily
620425,Oriental Lilly Yellow,Lily
2853304,oriental lily,Lily
1310963,ORIENTIAL LILLY,Lily
1311162,OVAL 33,Oval 33
1311267,OVAL 44,Oval 44
98359,Overwhelming Beauty,Overwhelming Beauty
99085,Palatable Love,Palatable Love
3317391,Palatable Love Eggless Standard,Palatable Love Eggless Standard
621073,Palm Sing Half  Cut Red,Palm Sing Half Cut Red
3278567,Paneer Bun(FNP BALUGANJ),Paneer Bun
2926728,Paneer Paties(FNP AGRA),Paneer Paties
2972413,Paneer Paties(FNP BALUGANJ),Paneer Paties
2920463,Paneer Roll,Paneer Roll
2944053,Paneer Roll(FNP BALUGANJ),Paneer Roll
99484,Paper Packing Beige Folded_GEGPAPEE004,Invalid
98713,Paper Packing Beige GEGPapeA008,Invalid
99485,Paper Packing Blue Folded_GEGPAPEE007,Invalid
99576,Paper Packing Blue GEGPapeA005,Invalid
99482,Paper Packing Cream Folded_GEGPAPEE002,Invalid
99558,Paper Packing Cream GEGPapeA009,Invalid
99486,Paper Packing Green Folded_GEGPAPEE006,Invalid
99483,Paper Packing Orange Folded_GEGPAPEE005,Invalid
99487,Paper Packing Pink Folded_GEGPAPEE009,Invalid
99578,Paper Packing Pink GEGPapeA003,Invalid
99481,Paper Packing Purple Folded_GEGPAPEE003,Invalid
98689,Paper Packing Purple_GEGPAPEE001,Invalid
99480,Paper Packing Red Folded_GEGPAPEE001,Invalid
99332,Paper Packing Skyblue Folded_CONPAPEE001,Invalid
99478,Paper Packing Yellow Folded_GEGPAPEE010,Invalid
1310986,PARADISE ORCHID,Invalid
2935744,Party Poppers,Party Poppers
98762,Passion in my Dreams,Passion In My Dreams
98815,Passion love,Passion Love
98763,Passionate love,Passionate Love
98186,Passionate Pink,Pink Roses
98187,Passionate Pink 10 Rose,Pink Roses
98192,Passionate Pink 15 Rose,Pink Roses
98940,Passionate Pink 20 Rose,Pink Roses
2957924,Pastries,Pastry
2935956,PASTRY,Pastry
2916967,Paties(FNP AGRA),Paties
2944033,Paties(FNP BALUGANJ),Paties
3103904,Pav(FNP BALUGANJ),Pav
832586,Pawan,Pawan
1310571,PBN FRUIT  and  NUT,Cadburry Fruit And Nut
99688,Peace Lily Plant_PLTPEACE001,Peace Lily
99014,Peaceful Wishes,Peaceful Wishes
99175,Peacock Carnival,Peacock Carnival
98675,Pearl-Rakhi GEGPEARA001,Rakhi
99499,Pentas Plant_PLTPENTE001,Pentas Plant_Pltpente001
99506,Peperomia Plant (Height Approx 12 Inches)_PLTPEPEE001,Peperomia Plant (Height Approx 12 Inches)_Pltpepee001
98717,Peppy Love for Mom,Peppy Love For Mom
99039,Perfect Combo To Gift,Perfect Combo To Gift
3231510,Perfect Combo To Gift Deluxe,Perfect Combo To Gift Deluxe
3316890,Perfect Combo To Gift Eggless Standard,Perfect Combo To Gift Eggless Standard
3101504,Perfect Combo To Gift Standard,Perfect Combo To Gift Standard
98441,Perfect Day,Perfect Day
98860,Perfect Love,Perfect Love
98959,Perfect Love Combo,Perfect Love Combo
99068,Perfect N Elegance,Perfect N Elegance
98425,Perfect N Elegance 22 Mix,Perfect N Elegance
99069,Perfect N Elegance 6,Perfect N Elegance
98801,Perfect N Elegance 9,Perfect N Elegance
98309,Perfect N Lovely,Perfect N Lovely
98360,Perfect pink,Perfect Pink
98204,Perfect Red,Perfect Red
98718,Perfect Surprise,Perfect Surprise
98791,Perfection,Perfection
98501,Perfectly Pleasing,Perfectly Pleasing
2728349,Perfectly Pleasing(12 white roses glass vase),White Roses
98654,Personal Alphabet Budding Love,Personal Alphabet Budding Love
99177,Personal Alphabet Classique,Personal Alphabet Classique
98361,Personal Alphabetic Heartbeat,Personal Alphabetic Heartbeat
99180,Personal Alphabetic Melody,Personal Alphabetic Melody
98362,Personal Number Dazzle,Personal Number Dazzle
99185,Personal Number Glare,Personal Number Glare
99186,Personal Number Vibrance,Personal Number Vibrance
98656,Personalized Basket Of Wishes,Personalized Basket Of Wishes
3261023,Personalized Chocolate Delicacy 1kg(FNP BALUGANJ),Personalized Chocolate Delicacy
99187,Personalized Hearty Celebration,Personalized Hearty Celebration
99188,Personalized Isle of Red,Personalized Isle Of Red
99190,Personalized Spark OF Love,Personalized Spark Of Love
98301,Personalized Tender Love,Personalized Tender Love
1336878,Phalenopsis x 8 Green  (AKS 9-5),Phalenopsis
1311802,PILLAR CANDLE 3-3,Pillar Candle
620841,Pillar Candle 3x3,Pillar Candle
1591411,Pillar Candle 3x3 (Col),Pillar Candle
620842,Pillar Candle 3x6,Pillar Candle
620843,Pillar Candle 3x9,Pillar Candle
1591409,Pillar Candle 3x9 (Col),Pillar Candle
620849,Pillar Gift Set of 3 with Stone Candle,Pillar Candle
2935773,Pine Apple 1/2 kg,Pineapple Cake
2775690,pine apple cake one cake(fnp agra),Pineapple Cake
1310610,PINE APPLE CAKE ONE KG,Pineapple Cake
98550,Pineapple _1000_CAKPineA002,Pineapple Cake
99265,Pineapple _2000_CAKPineA003,Pineapple Cake
99269,Pineapple _3000_CAKPineA004,Pineapple Cake
99266,Pineapple _500_CAKPineA001,Pineapple Cake
1310608,PINEAPPLE CAKE - 1 Kg,Pineapple Cake
1311656,PINEAPPLE CAKE 1 KG,Pineapple Cake
2901225,Pineapple cake 1 kg,Pineapple Cake
2855740,Pineapple Cake 1Kg,Pineapple Cake
1310614,PINEAPPLE CAKE 500 GM,Pineapple Cake
2901224,Pineapple Cake 500gm,Pineapple Cake
2908372,Pineapple Cake 500gm(FNP AGRA),Pineapple Cake
2855747,Pineapple Cake Half kg,Pineapple Cake
2782828,Pineapple cake Half kg (fnp agra),Pineapple Cake
2844345,Pineapple Cake Half kg Eggless,Pineapple Cake
2769249,pineapple cake half kg eggless(fnpagra),Pineapple Cake
2775630,pineapple cake half kg(fnp agra),Pineapple Cake
3245119,Pineapple Cake N Lucky Bamboo,Pineapple Cake N Lucky Bamboo
99073,Pineapple Cake with Flowers,Pineapple Cake With Flowers
3277704,Pineapple Cake with Flowers Eggless Deluxe,Pineapple Cake With Flowers
3256078,Pineapple Cake with Flowers Eggless Standard,Pineapple Cake With Flowers
98789,Pineapple Cake with Roses,Pineapple Cake With Roses
3273698,Pineapple Cake with Roses Combo,Roses With Cake
2670515,Pineapple Cake with Roses Combo Eggless,Roses With Cake
1777603,PINEAPPLE cream cake,Pineapple Cake
1777640,PINEAPPLE cream cake,Pineapple Cake
2935787,Pineapple Eggless,Pineapple Cake
2915069,Pineapple Pastry(FNP AGRA),Pineapple Pastry
2944037,Pineapple Pastry(FNP BALUGANJ),Pineapple Pastry
99015,Pink Always Perfect,Pink Always Perfect
2895084,pink asiatic lilly(fnp agra),Lily
98941,Pink Carnations,Carnations
98740,Pink Carnations N Love,Carnations
98658,Pink Carnations N Vase,Carnations
2777815,Pink Carnations(fnp agra L),Carnations
98876,Pink Carnival,Pink Carnival
98816,Pink Combination,Pink Combination
99064,Pink Delight,Pink Delight
99065,Pink Delight 10 Rose,Pink Roses
98315,Pink Delight 15 Rose,Pink Roses
98764,Pink Delight 25 Rose,Pink Roses
99682,Pink Ganesha Diya Tray_IDLPINKE001,Pink Ganesha Diya Tray_Idlpinke001
3048084,PINK IN VOGUE,Pink In Vogue
3091769,Pink in Vogue Deluxe,Pink In Vogue
3303926,Pink in Vogue Standard,Pink In Vogue
98659,Pink Magic,Pink Magic
99048,Pink Me Up A Little,Pink Me Up A Little
2785184,Pink Me Up A Little Standard,Pink Me Up A Little Standard
98200,Pink N White Basket Of Flavours,Pink N White Basket Of Flavours
3334418,Pink N White Floral Arrangement,Pink N White Floral Arrangement
98416,Pink Oriental,Lily
2891166,pink oriental lilly(fnp agra),Lily
98929,Pink Passion,Pink Passion
98363,Pink Perfection,Pink Perfection
3049059,PINK ROMANCE,Pink Romance
2910871,pink rose(fnp agra L),Pink Roses
2821926,Pink Roses,Pink Roses
2777392,Pink Roses 10 with Cake Eggless,Roses With Cake
99030,Pink Roses Bunch,Pink Roses
98884,Pink Roses N Chocolate Treat,Roses With Chocolate
98887,Pink Roses N Chocolates,Roses With Chocolate
99191,Pink Roses N Vase,Pink Roses
99059,Pink Roses with Cake,Roses With Cake
2866948,Pink Roses( fnp agra),Pink Roses
98980,Pink Stargazer Lilies,Lily
98208,Pink Style,Pink Style
98719,Pink Sweet Heart,Pink Sweet Heart
98193,Pink Sweetness Reflected,Pink Sweetness Reflected
1311172,PIPINI 8,Pipini
1311815,PIPNI 10,Pipini
621127,Pipni 12 Glass Vase with box,Pipini
1983653,Pipni 18 Glass Vase With Box,Pipini
1311455,PIPNI 24,Pipini
1311459,PIPNI 8,Pipini
621129,Pipni 9'' Glass Vase With box,Pipini
99309,Pista 100gms DRFPistA003,Pista
99308,Pista 1kg DRFPistA001,Pista
99305,Pista 500gms DRFPistA005,Pista
99533,Pista Burfi 1000gms_SWTPISTE003,Pista Burfi
99531,Pista Burfi 250gms_SWTPISTE001,Pista Burfi
2914421,Pizza(FNP AGRA),Pizza
2944036,Pizza(FNP BALUGANJ),Pizza
2944050,Plain Bread(FNP AGRA),Plain Bread
2951930,Plain Bread(FNP BALUGANJ),Plain Bread
1310605,Plant,Plant
3309347,plant,Plant
98765,Pleasant Touch,Pleasant Touch
98510,Pleasures Simple,Pleasures Simple
1777655,Plum cake,Plum Cake
99687,Ponytail Bamboo Plant_PLTPONYE001,Bamboo
620813,Pooja Handle Oval Small,Pooja Handle Oval Small
1311513,Pooja Handle Oval Square,Pooja Handle Oval Square
621130,Pot Pouri Bowl 10'' Glass Vase with box,Pot Pouri Bowl 10'' Glass Vase With Box
99770,Pot Pourri Vase 6 Inches Diameter_VASPOT E001,Pot Pourri Vase 6 Inches Diameter_Vaspot E001
621090,Potpouri 100 Gms,Potpouri 100 Gms
99060,Powered By Pink,Powered By Pink
3271602,Powered By Pink Deluxe,Powered By Pink Deluxe
2677642,Powered By Pink Standard,Powered By Pink Standard
98720,Precious Heart,Precious Heart
98930,Precious In Pink,Precious In Pink
98325,Precious Love,Precious Love
98511,Precious Sentiments,Precious Sentiments
98364,Premium Beauty,Premium Beauty
2785174,Premium Rocher Bouquet,Premium Rocher Bouquet
98931,Pretty Choice,Pretty Choice
98960,Pretty Pink,Pretty Pink
98426,Pretty Pink hamper,Pretty Pink Hamper
1311866,PUJA HANDLE BASKET,Puja Handle Basket
98522,Pure Admiration,Pure Admiration
98365,Pure Compassion,Pure Compassion
99095,Pure delight,Pure Delight
98523,Pure love,Pure Love
98961,Pure Love 30 Rose,Roses
98524,Pure Love 40 Rose,Roses
98660,Pure Love 50 Rose,Roses
98962,Pure Love Rose,Roses
99067,Pure Love Roses,Roses
2919905,Pure Love Roses Standard,Roses
98512,Purity,Purity
98899,Purple Affinity,Purple Affinity
2853293,purple orchid,Orchids
98526,Purple Orchid Melodies,Orchids
98741,Purple Orchid n Cake Passion,Orchids
98840,Purple Orchids,Orchids
2851848,purple orchids (fnp agra),Orchids
98721,Purple Paradise,Purple Paradise
1310603,PYRAMID BAMBOO LARGE,Bamboo
98963,Queen of my heart,Queen Of My Heart
99031,Radiance,Radiance
98767,Radiance Of Romance,Radiance Of Romance
98366,Radiant and Ravishing,Radiant And Ravishing
98367,Radiant Blossoms,Radiant Blossoms
98768,Radiant Rage,Radiant Rage
620960,Raffia 100g  - Carrot Orange,Raffia 100G - Carrot Orange
223692,Raffia 100g  - Fern Green,Raffia 100G - Fern Green
620961,Raffia 100g  - Fern Green,Raffia 100G - Fern Green
620962,Raffia 100g  - Fuchsia Pink,Raffia 100G - Fuchsia Pink
99561,Raffia Knot Blue GEGRaffA006,Raffia Knot Blue
99475,Raffia Knot Brown_GEGRAFFE004,Raffia Knot Brown
99638,Raffia Knot White GEGRaffA001,Raffia Knot White
98427,Rainbow Of Love,Rainbow Of Love
3250382,Rainbow Suprice Doughnut(FNP BALUGANJ),Doughnut
99310,Raisins 100gms DRFRaisA003,Raisins
99306,Raisins 500gms DRFRaisA005,Raisins
3060469,Rajbhog one kg tin(agra),Rajbhog
1334997,RAKHI,Rakhi
2973417,Rakhi,Rakhi
98698,Rakhi GEGRakhA001,Rakhi
98527,Randomly Red,Randomly Red
98570,Rasgulla 1Kg CHCRasgA001,Rasgulla
98528,Ravishing Beauty,Ravishing Beauty
98661,Red Anthuriums,Anthurium
98662,Red Blossom Carnations,Carnations
99492,Red Cardboard Box with Golden Ribbon 8x6 Inches_GEGRED E001,Invalid
2908836,red carnation(fnp agra),Carnations
99016,Red Carnival,Red Carnival
98769,Red Delight,Red Delight
99476,Red Dries_GEGRED E004,Dry Flower
98663,Red Elegance,Red Elegance
1983641,Red Heart Cycle,Red Heart Cycle
99489,Red Heart Shaped Balloon_GEGRED E001,Red Heart Shaped Balloon_Gegred E001
98742,Red Hot,Red Hot
99518,Red Kalanchoe Plant_PLTRED E001,Red Kalanchoe Plant_Pltred E001
98530,Red Musical and Classic,Red Musical And Classic
98900,Red N White Carnations,Carnations
98326,Red N White Roses,White Roses
2782785,Red n Yellow roses,Roses
99603,Red Party Balloons GEGRed A001,Party Balloon
99540,Red Party Balloons_GEGRed A001,Party Balloon
99759,Red Plastic Hanging Vase Height 19 Inches_VASRED E001,Plastic Vase
99509,Red Ponsettia Plant (Height Approx 12 Inches)_PLTRED E001,Ponsettia Plant
2852992,red rose,Red Roses
2853288,red rose,Red Roses
3281345,red rose,Red Roses
2957156,red rose & rocher chocolate(fnp agra),Rose With Chocolate
99035,Red Rose with Cake,Roses With Cake
660712,Red Roses ( fnp agra),Red Roses
2777479,Red Roses (fnp agra L),Red Roses
2852206,Red roses (fnp agra),Red Roses
99109,Red Roses Bouquet,Red Roses
98841,Red Roses N Greeting card,Red Roses
99063,Red Roses with Cake,Roses With Cake
2924958,Red Roses with Cake Deluxe,Roses With Cake
3236819,Red Roses with Cake Eggless Deluxe,Roses With Cake
2670610,Red Roses with Cake Eggless Standard,Roses With Cake
3236839,Red Roses with Cake Standard,Roses With Cake
98291,Red Sensation,Red Sensation
99323,Red Spiral Candle_CNDRED E001,Red Spiral Candle_Cndred E001
99032,Red Stands For Love,Red Stands For Love
2935719,Red valvet,Red Velvet Cake
3140888,RED VELVATE CAKE,Red Velvet Cake
1777609,red velvet,Red Velvet Cake
1777646,red velvet,Red Velvet Cake
1777735,red velvet,Red Velvet Cake
99260,Red Velvet _500_CAKRed A001,Red Velvet Cake
1310602,Red Velvet 1 kg,Red Velvet Cake
2935777,Red Velvet 1/2 kg,Red Velvet Cake
1310601,Red Velvet 500 gm,Red Velvet Cake
2980770,Red Velvet cake (eggless),Red Velvet Cake
1777674,red velvet cup cake,Red Velvet Cake
